title,creation_date,url,images,creators
Clasp,1800s,https://clevelandart.org/art/1916.568,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.568/1916.568_web.jpg', 'width': '900', 'height': '690', 'filesize': '121806', 'filename': '1916.568_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.568/1916.568_print.jpg', 'width': '3400', 'height': '2607', 'filesize': '1293479', 'filename': '1916.568_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.568/1916.568_full.tif', 'width': '6724', 'height': '5156', 'filesize': '104035284', 'filename': '1916.568_full.tif'}}",[]
Necklace,c. 1900,https://clevelandart.org/art/1916.569,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.569/1916.569_web.jpg', 'width': '685', 'height': '900', 'filesize': '155738', 'filename': '1916.569_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.569/1916.569_print.jpg', 'width': '2589', 'height': '3400', 'filesize': '710440', 'filename': '1916.569_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.569/1916.569_full.tif', 'width': '8421', 'height': '11061', 'filesize': '279459972', 'filename': '1916.569_full.tif'}}",[]
Powder Flask,c. 1620–1650,https://clevelandart.org/art/1916.57,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.57/1916.57_web.jpg', 'width': '717', 'height': '900', 'filesize': '279472', 'filename': '1916.57_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.57/1916.57_print.jpg', 'width': '2710', 'height': '3400', 'filesize': '2265427', 'filename': '1916.57_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.57/1916.57_full.tif', 'width': '3703', 'height': '4646', 'filesize': '51639808', 'filename': '1916.57_full.tif'}}",[]
Ring,1800s,https://clevelandart.org/art/1916.570,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.570/1916.570_web.jpg', 'width': '900', 'height': '734', 'filesize': '121141', 'filename': '1916.570_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.570/1916.570_print.jpg', 'width': '3400', 'height': '2773', 'filesize': '1321829', 'filename': '1916.570_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.570/1916.570_full.tif', 'width': '6565', 'height': '5355', 'filesize': '105494968', 'filename': '1916.570_full.tif'}}",[]
Bracelets,1800s,https://clevelandart.org/art/1916.579,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579/1916.579_web.jpg', 'width': '900', 'height': '437', 'filesize': '161480', 'filename': '1916.579_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579/1916.579_print.jpg', 'width': '3400', 'height': '1649', 'filesize': '1066301', 'filename': '1916.579_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579/1916.579_full.tif', 'width': '8478', 'height': '4111', 'filesize': '104584052', 'filename': '1916.579_full.tif'}}",[]
Bracelet,1800s,https://clevelandart.org/art/1916.579.1,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.1/1916.579.1_web.jpg', 'width': '900', 'height': '835', 'filesize': '225476', 'filename': '1916.579.1_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.1/1916.579.1_print.jpg', 'width': '3400', 'height': '3153', 'filesize': '2058144', 'filename': '1916.579.1_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.1/1916.579.1_full.tif', 'width': '4361', 'height': '4044', 'filesize': '52933976', 'filename': '1916.579.1_full.tif'}}",[]
Bracelet,1800s,https://clevelandart.org/art/1916.579.2,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.2/1916.579.2_web.jpg', 'width': '900', 'height': '852', 'filesize': '232101', 'filename': '1916.579.2_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.2/1916.579.2_print.jpg', 'width': '3400', 'height': '3220', 'filesize': '2103938', 'filename': '1916.579.2_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.579.2/1916.579.2_full.tif', 'width': '4252', 'height': '4027', 'filesize': '51394904', 'filename': '1916.579.2_full.tif'}}",[]
Box,20th Century,https://clevelandart.org/art/1916.583,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583/1916.583_web.jpg', 'width': '900', 'height': '719', 'filesize': '239561', 'filename': '1916.583_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583/1916.583_print.jpg', 'width': '3400', 'height': '2717', 'filesize': '2296375', 'filename': '1916.583_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583/1916.583_full.tif', 'width': '4469', 'height': '3571', 'filesize': '47902268', 'filename': '1916.583_full.tif'}}",[]
Box,20th Century,https://clevelandart.org/art/1916.583.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.a/1916.583.a_web.jpg', 'width': '900', 'height': '723', 'filesize': '258523', 'filename': '1916.583.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.a/1916.583.a_print.jpg', 'width': '3400', 'height': '2732', 'filesize': '2283745', 'filename': '1916.583.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.a/1916.583.a_full.tif', 'width': '4469', 'height': '3591', 'filesize': '48171464', 'filename': '1916.583.a_full.tif'}}",[]
"Box, with Top",20th Century,https://clevelandart.org/art/1916.583.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.b/1916.583.b_web.jpg', 'width': '900', 'height': '725', 'filesize': '271441', 'filename': '1916.583.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.b/1916.583.b_print.jpg', 'width': '3400', 'height': '2738', 'filesize': '2535350', 'filename': '1916.583.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.583.b/1916.583.b_full.tif', 'width': '4469', 'height': '3599', 'filesize': '48278876', 'filename': '1916.583.b_full.tif'}}",[]
Scent Bottle,1700s,https://clevelandart.org/art/1916.586,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586/1916.586_web.jpg', 'width': '650', 'height': '900', 'filesize': '227207', 'filename': '1916.586_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586/1916.586_print.jpg', 'width': '2454', 'height': '3400', 'filesize': '1274058', 'filename': '1916.586_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586/1916.586_full.tif', 'width': '3234', 'height': '4480', 'filesize': '43492768', 'filename': '1916.586_full.tif'}}",[]
Scent Bottle,1700s,https://clevelandart.org/art/1916.586.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.a/1916.586.a_web.jpg', 'width': '641', 'height': '900', 'filesize': '222248', 'filename': '1916.586.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.a/1916.586.a_print.jpg', 'width': '2422', 'height': '3400', 'filesize': '1225285', 'filename': '1916.586.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.a/1916.586.a_full.tif', 'width': '3091', 'height': '4339', 'filesize': '40263224', 'filename': '1916.586.a_full.tif'}}",[]
Scent Bottle (brass stopper),1700s,https://clevelandart.org/art/1916.586.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.b/1916.586.b_web.jpg', 'width': '900', 'height': '617', 'filesize': '183933', 'filename': '1916.586.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.b/1916.586.b_print.jpg', 'width': '1682', 'height': '1153', 'filesize': '327674', 'filename': '1916.586.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.586.b/1916.586.b_full.tif', 'width': '1682', 'height': '1153', 'filesize': '5843644', 'filename': '1916.586.b_full.tif'}}",[]
Necessaire with Scent Bottles,early 1800s,https://clevelandart.org/art/1916.587,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.587/1916.587_web.jpg', 'width': '712', 'height': '893', 'filesize': '454495', 'filename': '1916.587_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.587/1916.587_print.jpg', 'width': '1874', 'height': '2350', 'filesize': '2285922', 'filename': '1916.587_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.587/1916.587_full.tif', 'width': '1874', 'height': '2350', 'filesize': '13216584', 'filename': '1916.587_full.tif'}}",[]
Box,1749–50,https://clevelandart.org/art/1916.588,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.588/1916.588_web.jpg', 'width': '900', 'height': '622', 'filesize': '129750', 'filename': '1916.588_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.588/1916.588_print.jpg', 'width': '3400', 'height': '2350', 'filesize': '990108', 'filename': '1916.588_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.588/1916.588_full.tif', 'width': '5831', 'height': '4031', 'filesize': '70543096', 'filename': '1916.588_full.tif'}}",[]
Box,early 1800s,https://clevelandart.org/art/1916.589,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.589/1916.589_web.jpg', 'width': '900', 'height': '543', 'filesize': '104059', 'filename': '1916.589_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.589/1916.589_print.jpg', 'width': '3400', 'height': '2050', 'filesize': '922036', 'filename': '1916.589_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.589/1916.589_full.tif', 'width': '5802', 'height': '3499', 'filesize': '60930792', 'filename': '1916.589_full.tif'}}",[]
Powder Flask,1600s,https://clevelandart.org/art/1916.59,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.59/1916.59_web.jpg', 'width': '847', 'height': '893', 'filesize': '378338', 'filename': '1916.59_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.59/1916.59_print.jpg', 'width': '3224', 'height': '3400', 'filesize': '5426131', 'filename': '1916.59_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.59/1916.59_full.tif', 'width': '3960', 'height': '4176', 'filesize': '49643220', 'filename': '1916.59_full.tif'}}",[]
Box,early 1800s,https://clevelandart.org/art/1916.590,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.590/1916.590_web.jpg', 'width': '1263', 'height': '724', 'filesize': '529915', 'filename': '1916.590_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.590/1916.590_print.jpg', 'width': '3400', 'height': '1948', 'filesize': '3662792', 'filename': '1916.590_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.590/1916.590_full.tif', 'width': '4544', 'height': '2604', 'filesize': '35531276', 'filename': '1916.590_full.tif'}}",[]
Carnet,1863–1865,https://clevelandart.org/art/1916.592,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.592/1916.592_web.jpg', 'width': '811', 'height': '900', 'filesize': '262248', 'filename': '1916.592_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.592/1916.592_print.jpg', 'width': '3064', 'height': '3400', 'filesize': '2161266', 'filename': '1916.592_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.592/1916.592_full.tif', 'width': '3911', 'height': '4340', 'filesize': '50948264', 'filename': '1916.592_full.tif'}}",[]
Snuff Box,mid-1700s,https://clevelandart.org/art/1916.593,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.593/1916.593_web.jpg', 'width': '900', 'height': '582', 'filesize': '138689', 'filename': '1916.593_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.593/1916.593_print.jpg', 'width': '3400', 'height': '2199', 'filesize': '1336114', 'filename': '1916.593_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.593/1916.593_full.tif', 'width': '6275', 'height': '4059', 'filesize': '76439564', 'filename': '1916.593_full.tif'}}",[]
Box,late 1800s,https://clevelandart.org/art/1916.594,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.594/1916.594_web.jpg', 'width': '900', 'height': '685', 'filesize': '153113', 'filename': '1916.594_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.594/1916.594_print.jpg', 'width': '3400', 'height': '2587', 'filesize': '1743493', 'filename': '1916.594_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.594/1916.594_full.tif', 'width': '7592', 'height': '5777', 'filesize': '131606156', 'filename': '1916.594_full.tif'}}",[]
Box,1700s,https://clevelandart.org/art/1916.595,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.595/1916.595_web.jpg', 'width': '900', 'height': '735', 'filesize': '187630', 'filename': '1916.595_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.595/1916.595_print.jpg', 'width': '3400', 'height': '2777', 'filesize': '1600184', 'filename': '1916.595_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.595/1916.595_full.tif', 'width': '3693', 'height': '3016', 'filesize': '33439388', 'filename': '1916.595_full.tif'}}",[]
Box,,https://clevelandart.org/art/1916.596,{},[]
Snuff Box,1800s,https://clevelandart.org/art/1916.597,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.597/1916.597_web.jpg', 'width': '1263', 'height': '760', 'filesize': '404738', 'filename': '1916.597_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.597/1916.597_print.jpg', 'width': '3400', 'height': '2046', 'filesize': '2998226', 'filename': '1916.597_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.597/1916.597_full.tif', 'width': '5167', 'height': '3110', 'filesize': '48240460', 'filename': '1916.597_full.tif'}}","[{'id': 11595, 'description': 'Lukutin Factory (Russian, 1818–1904)', 'extent': None, 'qualifier': None, 'role': 'manufacturer', 'biography': None, 'name_in_original_language': None, 'birth_year': None, 'death_year': None}]"
Box,late 1700s,https://clevelandart.org/art/1916.598,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.598/1916.598_web.jpg', 'width': '1259', 'height': '893', 'filesize': '524875', 'filename': '1916.598_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.598/1916.598_print.jpg', 'width': '3400', 'height': '2411', 'filesize': '3294101', 'filename': '1916.598_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.598/1916.598_full.tif', 'width': '3443', 'height': '2442', 'filesize': '25249620', 'filename': '1916.598_full.tif'}}",[]
Snuff Box with Figures,late 18th century,https://clevelandart.org/art/1916.599,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.599/1916.599_web.jpg', 'width': '1201', 'height': '893', 'filesize': '647888', 'filename': '1916.599_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.599/1916.599_print.jpg', 'width': '3400', 'height': '2529', 'filesize': '4329726', 'filename': '1916.599_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.599/1916.599_full.tif', 'width': '4266', 'height': '3173', 'filesize': '40641332', 'filename': '1916.599_full.tif'}}",[]
Noh Costume (Atsuita),1800–1850,https://clevelandart.org/art/1916.6,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.6/1916.6_web.jpg', 'width': '785', 'height': '893', 'filesize': '519365', 'filename': '1916.6_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.6/1916.6_print.jpg', 'width': '2988', 'height': '3400', 'filesize': '7191458', 'filename': '1916.6_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.6/1916.6_full.tif', 'width': '3536', 'height': '4024', 'filesize': '42720964', 'filename': '1916.6_full.tif'}}",[]
Powder Flask,c. 1620–50,https://clevelandart.org/art/1916.60,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.60/1916.60_web.jpg', 'width': '749', 'height': '900', 'filesize': '', 'filename': '1916.60_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.60/1916.60_print.jpg', 'width': '2828', 'height': '3400', 'filesize': '', 'filename': '1916.60_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.60/1916.60_full.tif', 'width': '3720', 'height': '4473', 'filesize': '', 'filename': '1916.60_full.tif'}}",[]
Box,late 1700s,https://clevelandart.org/art/1916.600,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.600/1916.600_web.jpg', 'width': '900', 'height': '677', 'filesize': '223393', 'filename': '1916.600_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.600/1916.600_print.jpg', 'width': '3400', 'height': '2558', 'filesize': '1762176', 'filename': '1916.600_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.600/1916.600_full.tif', 'width': '4847', 'height': '3647', 'filesize': '53057080', 'filename': '1916.600_full.tif'}}",[]
Box,1700s,https://clevelandart.org/art/1916.601,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.601/1916.601_web.jpg', 'width': '1202', 'height': '893', 'filesize': '492906', 'filename': '1916.601_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.601/1916.601_print.jpg', 'width': '3400', 'height': '2526', 'filesize': '3472966', 'filename': '1916.601_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.601/1916.601_full.tif', 'width': '5362', 'height': '3984', 'filesize': '64118992', 'filename': '1916.601_full.tif'}}",[]
Snuff Box,1700s,https://clevelandart.org/art/1916.602,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.602/1916.602_web.jpg', 'width': '1076', 'height': '893', 'filesize': '532245', 'filename': '1916.602_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.602/1916.602_print.jpg', 'width': '3400', 'height': '2822', 'filesize': '4592864', 'filename': '1916.602_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.602/1916.602_full.tif', 'width': '3953', 'height': '3282', 'filesize': '38948784', 'filename': '1916.602_full.tif'}}",[]
Box,1788,https://clevelandart.org/art/1916.603,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.603/1916.603_web.jpg', 'width': '1084', 'height': '893', 'filesize': '420059', 'filename': '1916.603_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.603/1916.603_print.jpg', 'width': '3400', 'height': '2800', 'filesize': '3903046', 'filename': '1916.603_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.603/1916.603_full.tif', 'width': '4582', 'height': '3774', 'filesize': '51904788', 'filename': '1916.603_full.tif'}}",[]
Snuff Box,1800s,https://clevelandart.org/art/1916.604,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.604/1916.604_web.jpg', 'width': '900', 'height': '613', 'filesize': '179856', 'filename': '1916.604_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.604/1916.604_print.jpg', 'width': '3400', 'height': '2316', 'filesize': '1358997', 'filename': '1916.604_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.604/1916.604_full.tif', 'width': '4132', 'height': '2815', 'filesize': '34919788', 'filename': '1916.604_full.tif'}}",[]
Snuff Box,1700s–1800s,https://clevelandart.org/art/1916.605,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.605/1916.605_web.jpg', 'width': '1263', 'height': '876', 'filesize': '556210', 'filename': '1916.605_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.605/1916.605_print.jpg', 'width': '3400', 'height': '2357', 'filesize': '3809096', 'filename': '1916.605_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.605/1916.605_full.tif', 'width': '5374', 'height': '3726', 'filesize': '60098188', 'filename': '1916.605_full.tif'}}",[]
Box,c. 1815,https://clevelandart.org/art/1916.606,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.606/1916.606_web.jpg', 'width': '1100', 'height': '893', 'filesize': '570568', 'filename': '1916.606_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.606/1916.606_print.jpg', 'width': '3400', 'height': '2760', 'filesize': '4469297', 'filename': '1916.606_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.606/1916.606_full.tif', 'width': '4516', 'height': '3666', 'filesize': '49699996', 'filename': '1916.606_full.tif'}}",[]
Snuff Box,c. 1800,https://clevelandart.org/art/1916.607,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.607/1916.607_web.jpg', 'width': '1037', 'height': '893', 'filesize': '429123', 'filename': '1916.607_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.607/1916.607_print.jpg', 'width': '3400', 'height': '2927', 'filesize': '4010323', 'filename': '1916.607_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.607/1916.607_full.tif', 'width': '3508', 'height': '3020', 'filesize': '31817024', 'filename': '1916.607_full.tif'}}",[]
Snuff Box,1700s,https://clevelandart.org/art/1916.608,{},[]
Box,c. 1730,https://clevelandart.org/art/1916.609,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.609/1916.609_web.jpg', 'width': '852', 'height': '900', 'filesize': '210836', 'filename': '1916.609_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.609/1916.609_print.jpg', 'width': '3220', 'height': '3400', 'filesize': '1878673', 'filename': '1916.609_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.609/1916.609_full.tif', 'width': '3619', 'height': '3821', 'filesize': '41510796', 'filename': '1916.609_full.tif'}}",[]
Snuff Box,mid-1700s,https://clevelandart.org/art/1916.610,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.610/1916.610_web.jpg', 'width': '900', 'height': '546', 'filesize': '163678', 'filename': '1916.610_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.610/1916.610_print.jpg', 'width': '3400', 'height': '2064', 'filesize': '1047232', 'filename': '1916.610_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.610/1916.610_full.tif', 'width': '7444', 'height': '4518', 'filesize': '100920684', 'filename': '1916.610_full.tif'}}",[]
Snuff Box,1800s,https://clevelandart.org/art/1916.611,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.611/1916.611_web.jpg', 'width': '1263', 'height': '808', 'filesize': '519686', 'filename': '1916.611_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.611/1916.611_print.jpg', 'width': '3400', 'height': '2175', 'filesize': '3311650', 'filename': '1916.611_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.611/1916.611_full.tif', 'width': '3545', 'height': '2268', 'filesize': '24147316', 'filename': '1916.611_full.tif'}}",[]
Box (Boîte),1730–40,https://clevelandart.org/art/1916.612,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.612/1916.612_web.jpg', 'width': '1246', 'height': '893', 'filesize': '533461', 'filename': '1916.612_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.612/1916.612_print.jpg', 'width': '3400', 'height': '2437', 'filesize': '3324861', 'filename': '1916.612_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.612/1916.612_full.tif', 'width': '4618', 'height': '3310', 'filesize': '45880092', 'filename': '1916.612_full.tif'}}",[]
Box,1730,https://clevelandart.org/art/1916.613,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.613/1916.613_web.jpg', 'width': '900', 'height': '654', 'filesize': '192397', 'filename': '1916.613_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.613/1916.613_print.jpg', 'width': '3400', 'height': '2470', 'filesize': '1612726', 'filename': '1916.613_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.613/1916.613_full.tif', 'width': '3752', 'height': '2726', 'filesize': '30708920', 'filename': '1916.613_full.tif'}}",[]
Snuff Box,c. 1750,https://clevelandart.org/art/1916.614,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.614/1916.614_web.jpg', 'width': '900', 'height': '580', 'filesize': '190826', 'filename': '1916.614_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.614/1916.614_print.jpg', 'width': '3400', 'height': '2191', 'filesize': '1232511', 'filename': '1916.614_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.614/1916.614_full.tif', 'width': '5127', 'height': '3304', 'filesize': '50844280', 'filename': '1916.614_full.tif'}}",[]
Box,late 1700s,https://clevelandart.org/art/1916.615,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.615/1916.615_web.jpg', 'width': '900', 'height': '693', 'filesize': '181811', 'filename': '1916.615_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.615/1916.615_print.jpg', 'width': '3400', 'height': '2617', 'filesize': '1215956', 'filename': '1916.615_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.615/1916.615_full.tif', 'width': '5011', 'height': '3857', 'filesize': '58007176', 'filename': '1916.615_full.tif'}}","[{'id': 18246, 'description': 'Johann Heinrich Stobwasser (German, 1740–1829)', 'extent': None, 'qualifier': 'possibly studio or workshop of', 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1740', 'death_year': '1829'}]"
